ts,open_interest,oi_volume,datetime_utc
1783718100000,1508525317.5104,5493319.0227,2026-07-10 21:15:00+00:00
1783718400000,1508574843.5784,3902623.0633,2026-07-10 21:20:00+00:00
1783718700000,1508204567.0331,2035683.1079,2026-07-10 21:25:00+00:00
1783719000000,1508040126.9286,4211728.9523,2026-07-10 21:30:00+00:00
1783719300000,1508225844.7288,5642559.5443,2026-07-10 21:35:00+00:00
1783719600000,1508162480.4243,8355199.3824,2026-07-10 21:40:00+00:00
1783719900000,1508219788.9038,3715480.9072,2026-07-10 21:45:00+00:00
1783720200000,1508676901.7397,7098344.4875,2026-07-10 21:50:00+00:00
1783720500000,1507658225.9474,9120734.19,2026-07-10 21:55:00+00:00
1783720800000,1507790110.8956,2197458.143,2026-07-10 22:00:00+00:00
1783721100000,1507041452.5926,9435189.0724,2026-07-10 22:05:00+00:00
1783721400000,1508783572.3686,8994242.7893,2026-07-10 22:10:00+00:00
1783721700000,1509863950.7333,6315819.8151,2026-07-10 22:15:00+00:00
1783722000000,1509488947.1693,2964408.4507,2026-07-10 22:20:00+00:00
1783722300000,1508930780.254,3636635.1581,2026-07-10 22:25:00+00:00
1783722600000,1509210903.4168,5539095.7652,2026-07-10 22:30:00+00:00
1783722900000,1509014907.8495,5208732.7673,2026-07-10 22:35:00+00:00
1783723200000,1508072999.5024,6963887.0718,2026-07-10 22:40:00+00:00
1783723500000,1508252662.483,3350654.0222,2026-07-10 22:45:00+00:00
1783723800000,1507403098.9726,7253295.6158,2026-07-10 22:50:00+00:00
1783724100000,1506903930.4587,5579458.229,2026-07-10 22:55:00+00:00
1783724400000,1506250038.6006,4422230.456,2026-07-10 23:00:00+00:00
1783724700000,1506556193.113,6231226.2796,2026-07-10 23:05:00+00:00
1783725000000,1506400014.7324,3948779.5596,2026-07-10 23:10:00+00:00
1783725300000,1507002341.7152,4821705.5903,2026-07-10 23:15:00+00:00
1783725600000,1508321390.2409,11548621.7653,2026-07-10 23:20:00+00:00
1783725900000,1508268484.341,3765733.2837,2026-07-10 23:25:00+00:00
1783726200000,1508481017.8999,4849092.5083,2026-07-10 23:30:00+00:00
1783726500000,1508226918.6368,2497417.688,2026-07-10 23:35:00+00:00
1783726800000,1508108435.7023,2797368.2524,2026-07-10 23:40:00+00:00
1783727100000,1509012814.3018,3400353.717,2026-07-10 23:45:00+00:00
1783727400000,1508249028.4658,3992854.0947,2026-07-10 23:50:00+00:00
1783727700000,1508204603.4862,1489513.719,2026-07-10 23:55:00+00:00
1783728000000,1508204603.4862,2774052.1273,2026-07-11 00:00:00+00:00
1783728300000,1507132404.5305,9757692.2748,2026-07-11 00:05:00+00:00
1783728600000,1507063462.7663,3443829.2447,2026-07-11 00:10:00+00:00
1783728900000,1506312301.5392,5282497.1337,2026-07-11 00:15:00+00:00
1783729200000,1508215485.4698,17175170.0615,2026-07-11 00:20:00+00:00
1783729500000,1508075419.5548,4846407.0875,2026-07-11 00:25:00+00:00
1783729800000,1507199188.5906,4334220.0866,2026-07-11 00:30:00+00:00
1783730100000,1507559961.1344,2988299.2753,2026-07-11 00:35:00+00:00
1783730400000,1507139345.0824,7511885.7172,2026-07-11 00:40:00+00:00
1783730700000,1507832204.1741,4698178.3063,2026-07-11 00:45:00+00:00
1783731000000,1508003518.3927,2468077.3044,2026-07-11 00:50:00+00:00
1783731300000,1508012972.5814,2145023.0324,2026-07-11 00:55:00+00:00
1783731600000,1507808048.2628,2215249.6511,2026-07-11 01:00:00+00:00
1783731900000,1507878116.9889,1974462.7421,2026-07-11 01:05:00+00:00
1783732200000,1507459878.0129,6806200.3913,2026-07-11 01:10:00+00:00
1783732500000,1507563229.1562,1992334.733,2026-07-11 01:15:00+00:00
1783732800000,1507315789.8071,6976670.1971,2026-07-11 01:20:00+00:00
1783733100000,1506828838.9383,16612899.7017,2026-07-11 01:25:00+00:00
1783733400000,1507636289.0676,2703784.1301,2026-07-11 01:30:00+00:00
1783733700000,1507210124.9077,4824211.0441,2026-07-11 01:35:00+00:00
1783734000000,1504827496.3894,19562046.5252,2026-07-11 01:40:00+00:00
1783734300000,1502249810.5395,15740616.84,2026-07-11 01:45:00+00:00
1783734600000,1501594946.8261,9918568.2921,2026-07-11 01:50:00+00:00
1783734900000,1500896656.6689,4084690.813,2026-07-11 01:55:00+00:00
1783735200000,1501855511.2081,5914240.9194,2026-07-11 02:00:00+00:00
1783735500000,1505371047.0115,21404453.6924,2026-07-11 02:05:00+00:00
1783735800000,1505622486.519,4628127.0842,2026-07-11 02:10:00+00:00
1783736100000,1505573770.2427,2937854.3208,2026-07-11 02:15:00+00:00
1783736400000,1503944154.4476,5818214.5453,2026-07-11 02:20:00+00:00
1783736700000,1503905344.4338,2818229.177,2026-07-11 02:25:00+00:00
1783737000000,1503798909.1245,2636570.2727,2026-07-11 02:30:00+00:00
1783737300000,1503450035.8609,3476900.3573,2026-07-11 02:35:00+00:00
1783737600000,1503522364.45,3257146.3732,2026-07-11 02:40:00+00:00
1783737900000,1504150952.8453,11975587.7284,2026-07-11 02:45:00+00:00
1783738200000,1504903173.8935,7515444.6471,2026-07-11 02:50:00+00:00
1783738500000,1505560352.1808,5213549.5482,2026-07-11 02:55:00+00:00
1783738800000,1505897623.5963,5387864.3863,2026-07-11 03:00:00+00:00
1783739100000,1506162596.7907,5553576.2624,2026-07-11 03:05:00+00:00
1783739400000,1506767750.1443,4458133.5338,2026-07-11 03:10:00+00:00
1783739700000,1507664602.9376,7885172.8033,2026-07-11 03:15:00+00:00
1783740000000,1506940967.246,25866167.5496,2026-07-11 03:20:00+00:00
1783740300000,1508898321.5928,5794772.8522,2026-07-11 03:25:00+00:00
1783740600000,1509118419.472,2819999.7689,2026-07-11 03:30:00+00:00
1783740900000,1508990376.2559,2230264.2163,2026-07-11 03:35:00+00:00
1783741200000,1509387707.235,4381132.4129,2026-07-11 03:40:00+00:00
1783741500000,1509496254.5344,7181729.0434,2026-07-11 03:45:00+00:00
1783741800000,1509094116.8214,4415786.7288,2026-07-11 03:50:00+00:00
1783742100000,1510206000.5168,5124072.3913,2026-07-11 03:55:00+00:00
1783742400000,1510427190.3719,4267790.0943,2026-07-11 04:00:00+00:00
1783742700000,1511645581.3056,6550049.569,2026-07-11 04:05:00+00:00
1783743000000,1512475132.7362,4033830.5448,2026-07-11 04:10:00+00:00
1783743300000,1513491486.2186,4566844.5238,2026-07-11 04:15:00+00:00
1783743600000,1512301069.4196,8443948.9194,2026-07-11 04:20:00+00:00
1783743900000,1511877525.8309,4541402.1987,2026-07-11 04:25:00+00:00
1783744200000,1511845303.2464,2907862.8074,2026-07-11 04:30:00+00:00
1783744500000,1513409565.1543,6989904.7716,2026-07-11 04:35:00+00:00
1783744800000,1511275444.6543,21940929.9997,2026-07-11 04:40:00+00:00
1783745100000,1511583772.3137,5210144.9543,2026-07-11 04:45:00+00:00
1783745400000,1512344598.5334,5105207.5712,2026-07-11 04:50:00+00:00
1783745700000,1510740501.6233,6622522.1021,2026-07-11 04:55:00+00:00
1783746000000,1510719660.9964,2324796.6352,2026-07-11 05:00:00+00:00
1783746300000,1510610811.4959,6458007.9993,2026-07-11 05:05:00+00:00
1783746600000,1510904382.3877,2460829.0163,2026-07-11 05:10:00+00:00
1783746900000,1510902345.8755,6095750.7503,2026-07-11 05:15:00+00:00
1783747200000,1510834869.6468,1836046.5454,2026-07-11 05:20:00+00:00
1783747500000,1511338212.2037,4960992.9841,2026-07-11 05:25:00+00:00
1783747800000,1512474232.2215,9241190.5305,2026-07-11 05:30:00+00:00
1783748100000,1511473520.5587,25342175.6405,2026-07-11 05:35:00+00:00
1783748400000,1512793899.9169,8313382.0721,2026-07-11 05:40:00+00:00
1783748700000,1511656890.4213,9874741.1468,2026-07-11 05:45:00+00:00
1783749000000,1512678679.8059,5194893.5342,2026-07-11 05:50:00+00:00
1783749300000,1512954963.8705,3216147.3707,2026-07-11 05:55:00+00:00
1783749600000,1513144060.2207,3523247.8739,2026-07-11 06:00:00+00:00
1783749900000,1510653439.1098,13095927.2172,2026-07-11 06:05:00+00:00
1783750200000,1511009140.4116,4167770.7435,2026-07-11 06:10:00+00:00
1783750500000,1511279147.252,2741583.1355,2026-07-11 06:15:00+00:00
1783750800000,1510829987.9839,4458097.7431,2026-07-11 06:20:00+00:00
1783751100000,1511418960.9385,23321745.4728,2026-07-11 06:25:00+00:00
1783751400000,1510666715.4925,13088587.2437,2026-07-11 06:30:00+00:00
1783751700000,1511385202.4167,6191437.7356,2026-07-11 06:35:00+00:00
1783752000000,1511669671.7969,6410781.4075,2026-07-11 06:40:00+00:00
1783752300000,1512447742.4434,3866301.3369,2026-07-11 06:45:00+00:00
1783752600000,1513363128.4975,5350127.9951,2026-07-11 06:50:00+00:00
1783752900000,1513086291.2239,5247449.1868,2026-07-11 06:55:00+00:00
1783753200000,1513394358.0748,2134570.3815,2026-07-11 07:00:00+00:00
1783753500000,1513733024.799,3304439.218,2026-07-11 07:05:00+00:00
1783753800000,1514277950.3074,6258753.1622,2026-07-11 07:10:00+00:00
1783754100000,1514602369.333,6980615.3557,2026-07-11 07:15:00+00:00
1783754400000,1514705317.002,2401517.0182,2026-07-11 07:20:00+00:00
1783754700000,1514828387.1431,3325810.3376,2026-07-11 07:25:00+00:00
1783755000000,1515658137.0405,6662196.0839,2026-07-11 07:30:00+00:00
1783755300000,1516938871.2426,3885865.9661,2026-07-11 07:35:00+00:00
1783755600000,1516674865.2453,4580836.4277,2026-07-11 07:40:00+00:00
1783755900000,1516482989.0595,6087150.7045,2026-07-11 07:45:00+00:00
1783756200000,1516417246.8992,3836474.2714,2026-07-11 07:50:00+00:00
1783756500000,1516699267.6432,2805179.7445,2026-07-11 07:55:00+00:00
1783756800000,1516699267.6432,3740589.8645,2026-07-11 08:00:00+00:00
1783757100000,1517612753.7653,2909757.4639,2026-07-11 08:05:00+00:00
1783757400000,1517719201.9649,1613200.2466,2026-07-11 08:10:00+00:00
1783757700000,1519381565.389,8770836.8149,2026-07-11 08:15:00+00:00
1783758000000,1519538573.3177,3845249.0893,2026-07-11 08:20:00+00:00
1783758300000,1519671509.8059,2071233.1285,2026-07-11 08:25:00+00:00
1783758600000,1520167036.009,4175725.9361,2026-07-11 08:30:00+00:00
1783758900000,1520574145.836,1793990.7795,2026-07-11 08:35:00+00:00
1783759200000,1521704546.6536,2671058.925,2026-07-11 08:40:00+00:00
1783759500000,1523414057.325,11652597.0872,2026-07-11 08:45:00+00:00
1783759800000,1522665501.3522,4592395.3659,2026-07-11 08:50:00+00:00
1783760100000,1522660257.8228,3052899.4341,2026-07-11 08:55:00+00:00
1783760400000,1523647023.0607,2688267.1275,2026-07-11 09:00:00+00:00
1783760700000,1523643565.2927,2908734.0431,2026-07-11 09:05:00+00:00
1783761000000,1523822519.8511,3029006.1235,2026-07-11 09:10:00+00:00
1783761300000,1522843484.3168,7092160.945,2026-07-11 09:15:00+00:00
1783761600000,1522044940.0191,6079875.3266,2026-07-11 09:20:00+00:00
1783761900000,1521954322.2015,6699129.8608,2026-07-11 09:25:00+00:00
1783762200000,1525481438.0451,7987214.697,2026-07-11 09:30:00+00:00
1783762500000,1525486251.0836,5530178.1254,2026-07-11 09:35:00+00:00
1783762800000,1526623053.0594,5517461.0964,2026-07-11 09:40:00+00:00
1783763100000,1526191938.6187,4346589.3029,2026-07-11 09:45:00+00:00
1783763400000,1525550269.701,10797160.0349,2026-07-11 09:50:00+00:00
1783763700000,1525651637.7233,5640963.1706,2026-07-11 09:55:00+00:00
1783764000000,1520405648.5122,22275859.6523,2026-07-11 10:00:00+00:00
1783764300000,1520964839.164,7975318.3322,2026-07-11 10:05:00+00:00
1783764600000,1521070526.7733,3831918.5347,2026-07-11 10:10:00+00:00
1783764900000,1523392006.7366,6219234.5603,2026-07-11 10:15:00+00:00
1783765200000,1523489119.8407,3319663.813,2026-07-11 10:20:00+00:00
1783765500000,1523300723.1853,3980545.4757,2026-07-11 10:25:00+00:00
1783765800000,1523510241.6949,4145619.0951,2026-07-11 10:30:00+00:00
1783766100000,1523511942.0695,3505010.0331,2026-07-11 10:35:00+00:00
1783766400000,1524443897.5037,4101373.3905,2026-07-11 10:40:00+00:00
1783766700000,1525501825.4595,5729204.8568,2026-07-11 10:45:00+00:00
1783767000000,1525711871.1558,3846757.0755,2026-07-11 10:50:00+00:00
1783767300000,1525641385.1035,3180393.4858,2026-07-11 10:55:00+00:00
1783767600000,1526638846.1177,3903705.7882,2026-07-11 11:00:00+00:00
1783767900000,1526392020.4521,1901944.7212,2026-07-11 11:05:00+00:00
1783768200000,1527478187.8611,8187470.3069,2026-07-11 11:10:00+00:00
1783768500000,1527109256.2926,4216275.3172,2026-07-11 11:15:00+00:00
1783768800000,1526822894.4008,2254716.5137,2026-07-11 11:20:00+00:00
1783769100000,1527198770.9137,2566130.2765,2026-07-11 11:25:00+00:00
1783769400000,1527684037.763,2236710.7241,2026-07-11 11:30:00+00:00
1783769700000,1527735865.0586,4193193.6419,2026-07-11 11:35:00+00:00
1783770000000,1527880961.8403,4767981.8769,2026-07-11 11:40:00+00:00
1783770300000,1528949078.4292,5423498.1722,2026-07-11 11:45:00+00:00
1783770600000,1529962847.1986,2870754.6818,2026-07-11 11:50:00+00:00
1783770900000,1530423052.6898,1973715.0306,2026-07-11 11:55:00+00:00
1783771200000,1529794901.9519,5074353.9807,2026-07-11 12:00:00+00:00
1783771500000,1530000443.9258,5177932.693,2026-07-11 12:05:00+00:00
1783771800000,1529428900.0709,4046845.8764,2026-07-11 12:10:00+00:00
1783772100000,1529604584.947,1682212.7013,2026-07-11 12:15:00+00:00
1783772400000,1529809027.3865,3017464.8018,2026-07-11 12:20:00+00:00
1783772700000,1530012462.6893,3324431.2888,2026-07-11 12:25:00+00:00
1783773000000,1530648931.0069,2822867.3661,2026-07-11 12:30:00+00:00
1783773300000,1530967150.9005,5057003.5664,2026-07-11 12:35:00+00:00
1783773600000,1530683959.2339,1741920.9678,2026-07-11 12:40:00+00:00
1783773900000,1530767464.5485,2711448.5485,2026-07-11 12:45:00+00:00
1783774200000,1531090837.3367,2956842.1743,2026-07-11 12:50:00+00:00
1783774500000,1531784524.5506,4710528.143,2026-07-11 12:55:00+00:00
1783774800000,1531524241.2894,2334100.2917,2026-07-11 13:00:00+00:00
1783775100000,1531404243.4539,2475113.4694,2026-07-11 13:05:00+00:00
1783775400000,1531526973.2864,3090379.197,2026-07-11 13:10:00+00:00
1783775700000,1531723280.0044,2767667.7439,2026-07-11 13:15:00+00:00
1783776000000,1531188810.6197,6100265.2113,2026-07-11 13:20:00+00:00
1783776300000,1531851219.7526,11995743.8641,2026-07-11 13:25:00+00:00
1783776600000,1533533609.094,5272334.2616,2026-07-11 13:30:00+00:00
1783776900000,1528830660.9455,52467212.9106,2026-07-11 13:35:00+00:00
1783777200000,1529960473.771,14642817.5464,2026-07-11 13:40:00+00:00
1783777500000,1530295694.3963,6832795.801,2026-07-11 13:45:00+00:00
1783777800000,1533138405.3297,12113057.2026,2026-07-11 13:50:00+00:00
1783778100000,1534039622.2128,7959384.4886,2026-07-11 13:55:00+00:00
1783778400000,1535017072.0605,6135082.4074,2026-07-11 14:00:00+00:00
1783778700000,1535359465.51,5919764.2026,2026-07-11 14:05:00+00:00
1783779000000,1535443025.3248,4725755.8657,2026-07-11 14:10:00+00:00
1783779300000,1536178151.7266,5511326.6205,2026-07-11 14:15:00+00:00
1783779600000,1535355429.6124,4445867.7142,2026-07-11 14:20:00+00:00
1783779900000,1538304861.8777,11947091.3102,2026-07-11 14:25:00+00:00
1783780200000,1539999337.9857,25663136.9503,2026-07-11 14:30:00+00:00
1783780500000,1543187305.0344,30665271.1783,2026-07-11 14:35:00+00:00
1783780800000,1532830036.9094,198366922.9133,2026-07-11 14:40:00+00:00
1783781100000,1538101607.9763,35884191.88,2026-07-11 14:45:00+00:00
1783781400000,1541131885.2719,19521981.947,2026-07-11 14:50:00+00:00
1783781700000,1542454437.7392,11506935.3182,2026-07-11 14:55:00+00:00
1783782000000,1543039393.8954,16634808.7703,2026-07-11 15:00:00+00:00
1783782300000,1544795067.9958,19940875.9327,2026-07-11 15:05:00+00:00
1783782600000,1546020705.0621,15612805.0121,2026-07-11 15:10:00+00:00
1783782900000,1538359011.2133,173803544.679,2026-07-11 15:15:00+00:00
1783783200000,1540968603.2701,29338032.1397,2026-07-11 15:20:00+00:00
1783783500000,1549193441.6863,69243243.3273,2026-07-11 15:25:00+00:00
1783783800000,1552386641.4003,38698960.8314,2026-07-11 15:30:00+00:00
1783784100000,1554471967.5768,21383038.1029,2026-07-11 15:35:00+00:00
1783784400000,1537446640.1548,113139634.6941,2026-07-11 15:40:00+00:00
1783784700000,0.0,39756455.2771,2026-07-11 15:45:00+00:00
1783785000000,1531850922.1683,69900184.6385,2026-07-11 15:50:00+00:00
